,gang_num_fcijk,worker_num_fcijk,vector_num_fcijk,Mean Squared Calc Time,Mean Squared Rmass Error,Mean Squared Rmom Error,Mean Squared Rener Error
508,163840,1,64,0.0007905127234999968,9.046380328212807e-59,6.551221380450952e-51,1.668514950983686e-49
509,290816,1,672,999998000001.0,999998000001.0,999998000001.0,999998000001.0
510,267776,1,64,0.0008076717036333317,9.305306597754618e-59,6.62257402730259e-51,1.6612739071889315e-49
511,248832,1,64,0.0008196138975999978,9.410853260606107e-59,6.691687743771652e-51,1.6900200847301553e-49
512,78336,1,128,0.0008189344618999973,8.203527029637158e-59,5.7519972403424e-51,1.4418268169455894e-49
513,454656,1,352,0.0009809207573666645,5.436307923607039e-59,3.847283206916853e-51,9.339565032369537e-50
514,317440,1,864,999998000001.0,999998000001.0,999998000001.0,999998000001.0
515,246784,1,1024,999998000001.0,999998000001.0,999998000001.0,999998000001.0
516,268800,1,96,0.0007926200466999986,8.365705315533331e-59,5.885941803623496e-51,1.460574559010142e-49
517,334336,1,64,0.0007981950416666645,9.400774151846595e-59,6.751929328262838e-51,1.688104506025537e-49
518,322048,1,96,0.0007656599058999988,8.160170268792458e-59,5.926186177429189e-51,1.4609637920062407e-49
519,292864,1,64,0.0007984296890333307,9.410931553750268e-59,6.760981695243045e-51,1.6717771784046454e-49
520,19968,1,64,0.0007603388269333312,9.624930077972532e-59,6.757703569186632e-51,1.689936139261065e-49
521,431104,1,64,0.000792161267266665,9.330406313139236e-59,6.747959557823043e-51,1.6922735301576623e-49
522,350720,1,928,999998000001.0,999998000001.0,999998000001.0,999998000001.0
523,290816,1,320,0.0010011987514333303,5.370869466270233e-59,3.824263600624768e-51,9.338907738660323e-50
524,94720,1,576,999998000001.0,999998000001.0,999998000001.0,999998000001.0
525,468480,1,512,0.0010204685209666642,5.435020820728158e-59,3.830836017378408e-51,9.452920469312644e-50
526,18432,1,704,999998000001.0,999998000001.0,999998000001.0,999998000001.0
527,266240,1,64,0.0007990475767666645,9.201108871091844e-59,6.789341027687477e-51,1.6947238904190773e-49
528,301568,1,96,0.0007802032587666657,8.3090077927347e-59,5.895363630063981e-51,1.5050718948337795e-49
529,222208,1,64,0.0007781995834333321,9.292061946734156e-59,6.641308416410296e-51,1.683320619104641e-49
530,417280,1,64,0.0007975053524666644,9.238367770862564e-59,6.676945207000982e-51,1.6604042900061906e-49
531,262144,1,64,0.0007855574903666648,9.210067433620372e-59,6.752444316452981e-51,1.6938589934675968e-49
532,317952,1,864,999998000001.0,999998000001.0,999998000001.0,999998000001.0
533,315904,1,64,0.0008202367989333305,9.494797963432279e-59,6.692344371454416e-51,1.7034317070759233e-49
534,181248,1,64,0.0007779414482999982,9.104083333246942e-59,6.716650343538277e-51,1.6741435758052627e-49
535,330240,1,192,0.0008131613492999977,6.756666751458279e-59,4.898154096265794e-51,1.1747962606999158e-49
536,203776,1,64,0.0007896241453333309,9.520361201293748e-59,6.758848851845534e-51,1.7127129540607207e-49
537,412160,1,928,999998000001.0,999998000001.0,999998000001.0,999998000001.0
538,129024,1,640,999998000001.0,999998000001.0,999998000001.0,999998000001.0
539,297472,1,32,0.0008062696195666648,1.4824304312039699e-58,9.894412892076358e-51,2.6858295551751484e-49
540,293376,1,128,0.0008439863723666644,8.119077705916957e-59,5.782605651327268e-51,1.4594254647929765e-49
541,309248,1,64,0.0008105871745666648,9.396713035641321e-59,6.732324721930024e-51,1.6839366435999902e-49
542,316416,1,64,0.0008492688463999969,9.539853557373146e-59,6.756496237359123e-51,1.697121235443708e-49
543,246784,1,64,0.0008769097626666647,9.342542757030713e-59,6.661284336906614e-51,1.6596440084941915e-49
544,290816,1,512,0.001031449120433331,5.303750719209579e-59,3.852410753045915e-51,9.470645139283696e-50
545,290816,1,800,999998000001.0,999998000001.0,999998000001.0,999998000001.0
546,290816,1,704,999998000001.0,999998000001.0,999998000001.0,999998000001.0
547,290816,1,864,999998000001.0,999998000001.0,999998000001.0,999998000001.0
548,428544,1,640,999998000001.0,999998000001.0,999998000001.0,999998000001.0
549,292352,1,32,0.0008568363159333311,1.4845900420256383e-58,1.0066745520646426e-50,2.7488994990497e-49
550,512000,1,1024,999998000001.0,999998000001.0,999998000001.0,999998000001.0
551,111616,1,864,999998000001.0,999998000001.0,999998000001.0,999998000001.0
552,389120,1,32,0.0008783391981333313,1.4784062845888853e-58,9.998056060048665e-51,2.6880538311677676e-49
553,193024,1,64,0.0009915145030999976,9.428108572719317e-59,6.658571358135614e-51,1.7103009659924658e-49
554,295936,1,64,0.0008951131087333314,9.304893211376157e-59,6.687397784772023e-51,1.6806280094907658e-49
555,428544,1,64,0.0008500712106666653,9.009512482559443e-59,6.683425461306534e-51,1.6642094230529076e-49
556,259584,1,96,0.0008932580144333307,8.470164792087646e-59,5.892835667058593e-51,1.4822637266496466e-49
557,254976,1,64,0.000829870450233332,9.504863974859589e-59,6.731030824138784e-51,1.709883202207894e-49
558,335872,1,64,0.0008503494405666643,9.553516611202426e-59,6.73378286858014e-51,1.6854865912158104e-49
559,132096,1,64,0.0009186707863999974,9.252953916800329e-59,6.836416991731038e-51,1.6822213412175448e-49
560,209408,1,64,0.000887107668699998,9.561620957042161e-59,6.676028420800764e-51,1.6891058383440297e-49
561,251904,1,416,0.001026985258566665,5.460766535648341e-59,3.829287648640492e-51,9.307046737295145e-50
562,250368,1,672,999998000001.0,999998000001.0,999998000001.0,999998000001.0
563,308224,1,768,999998000001.0,999998000001.0,999998000001.0,999998000001.0
564,112640,1,96,0.0008385993342666638,8.157073775371893e-59,5.995236028829156e-51,1.4689394718493012e-49
565,335360,1,192,0.0008872902775666641,6.641873164612155e-59,4.9109152779973676e-51,1.1812019581343768e-49
566,406528,1,64,0.000877500908166664,9.60556105176468e-59,6.668442763415064e-51,1.6867671558282814e-49
567,506368,1,960,999998000001.0,999998000001.0,999998000001.0,999998000001.0
568,337920,1,64,0.0008241703445333316,9.171357767543573e-59,6.712005027689875e-51,1.7014553542477745e-49
569,229888,1,64,0.000828081078199998,9.370197554614499e-59,6.735752332465015e-51,1.7063406307130987e-49
570,373248,1,768,999998000001.0,999998000001.0,999998000001.0,999998000001.0
571,355328,1,32,0.0008309134107333313,1.4559205368644938e-58,1.0082411316789422e-50,2.7342604521396756e-49
572,204288,1,64,0.0008510889714333312,9.563959814405316e-59,6.75578123676202e-51,1.692488292663619e-49
573,378368,1,64,0.0008528480819999982,9.12586192806712e-59,6.591506891323752e-51,1.6767791713829549e-49
574,401920,1,832,999998000001.0,999998000001.0,999998000001.0,999998000001.0
575,472064,1,480,0.0010384010264666654,5.482614792808488e-59,3.8138803384159887e-51,9.453592650246725e-50
576,387584,1,1024,999998000001.0,999998000001.0,999998000001.0,999998000001.0
577,438784,1,768,999998000001.0,999998000001.0,999998000001.0,999998000001.0
578,231936,1,32,0.0008468010993666655,1.529970104343223e-58,1.0016122370162508e-50,2.7774957246391564e-49
579,263680,1,64,0.0008566399969999983,9.514271810985975e-59,6.662789215207179e-51,1.6732147902663174e-49
580,251904,1,160,0.0008768826665999981,7.192695054465035e-59,5.153955243759857e-51,1.2791794832667052e-49
581,455168,1,64,0.0008622063267999981,9.560972488901453e-59,6.718339059300755e-51,1.6625806131889384e-49
582,290816,1,992,999998000001.0,999998000001.0,999998000001.0,999998000001.0
583,290816,1,1024,999998000001.0,999998000001.0,999998000001.0,999998000001.0
584,424448,1,448,0.0010729115407999976,5.530514782491821e-59,3.850239491858122e-51,9.39454060056123e-50
585,406016,1,992,999998000001.0,999998000001.0,999998000001.0,999998000001.0
586,283136,1,960,999998000001.0,999998000001.0,999998000001.0,999998000001.0
587,187904,1,800,999998000001.0,999998000001.0,999998000001.0,999998000001.0
588,183296,1,32,0.0008148145317333312,1.5177255611776575e-58,1.0031856693871103e-50,2.7304807318221153e-49
589,266752,1,64,0.000822479423133331,9.56156916898612e-59,6.770493198303715e-51,1.6911520318192449e-49
590,370176,1,32,0.000867816932366664,1.4722925649263604e-58,1.0034922537746441e-50,2.6627584512085738e-49
591,290816,1,160,0.0009377532790666647,7.072625335377114e-59,5.183659376352044e-51,1.3014701607386349e-49
592,312320,1,64,0.000835147336433331,9.361928504553309e-59,6.621626680868941e-51,1.6700074869316197e-49
593,201728,1,416,0.0009922249637999991,5.636216924404163e-59,3.868359840464319e-51,9.587845219801223e-50
594,290816,1,832,999998000001.0,999998000001.0,999998000001.0,999998000001.0
595,466944,1,64,0.0008264717230666654,9.346271989741324e-59,6.768649826027285e-51,1.672822382047804e-49
596,319488,1,64,0.0008216339867333315,9.472310665721753e-59,6.660190666602612e-51,1.6945444726959384e-49
597,273920,1,64,0.0008414831039999977,9.40367474959411e-59,6.63875868372644e-51,1.697291206321507e-49
598,316416,1,32,0.0007836153180666654,1.5368038523048199e-58,1.0052791030800614e-50,2.786092188121715e-49
599,265728,1,672,999998000001.0,999998000001.0,999998000001.0,999998000001.0
600,41472,1,160,0.0008752638225333317,7.4561361811864756e-59,5.207476470709779e-51,1.2871020681290367e-49
601,118784,1,128,0.0008545963869666646,7.858193547198607e-59,5.707175373845213e-51,1.4351737694007101e-49
602,454656,1,160,0.0008894264762999985,7.135276782310717e-59,5.1775850442939057e-51,1.261838305067823e-49
603,290816,1,224,0.0008375219221666634,6.440922645330333e-59,4.591219533982504e-51,1.11757955261558e-49
604,262656,1,64,0.0008376425597333311,9.221298098629475e-59,6.740265734995594e-51,1.7029216046502836e-49
605,446976,1,64,0.000802197364433331,9.51836758863942e-59,6.652633647384882e-51,1.6796591564687284e-49
606,188928,1,640,999998000001.0,999998000001.0,999998000001.0,999998000001.0
607,251392,1,672,999998000001.0,999998000001.0,999998000001.0,999998000001.0
608,246784,1,32,0.0008020043249666651,1.5095438317925156e-58,9.920806032826256e-51,2.778917468671051e-49
609,512000,1,576,999998000001.0,999998000001.0,999998000001.0,999998000001.0
610,34816,1,512,0.000978162689199997,5.526369542699433e-59,3.8453382324553413e-51,9.447651330545997e-50
611,253440,1,64,0.000783215710699998,9.373062843137729e-59,6.704687045680984e-51,1.672301211618004e-49
612,240640,1,64,0.000843666330099998,9.531609979954815e-59,6.791854508058718e-51,1.7034977467267903e-49
613,307200,1,64,0.0008213258923666649,9.367342520313986e-59,6.726183363267133e-51,1.668336438392963e-49
614,491520,1,64,0.0007977772869333311,9.21348585751354e-59,6.716219896226953e-51,1.6725119354563686e-49
615,180736,1,64,0.0007794241018999982,9.715679793618166e-59,6.658866078743895e-51,1.6903769740769055e-49
616,46080,1,64,0.0007996087553666639,9.249669927697217e-59,6.685496252653866e-51,1.68055307463387e-49
617,123904,1,64,0.0008019537920666646,9.208080536510206e-59,6.663427530629552e-51,1.6696801272259485e-49
618,374272,1,128,0.0008164450269666644,8.258285475897135e-59,5.799341660045694e-51,1.4413676406629455e-49
619,316416,1,256,0.0008109489333999981,6.414141425138537e-59,4.5656267196705535e-51,1.142715506012324e-49
620,274432,1,96,0.0009062192388333311,8.459244046811101e-59,5.909736608718597e-51,1.502725784369713e-49
621,77312,1,128,0.0009465796782333307,8.146142567359434e-59,5.732703952818807e-51,1.3987564914973922e-49
622,459264,1,992,999998000001.0,999998000001.0,999998000001.0,999998000001.0
623,330240,1,768,999998000001.0,999998000001.0,999998000001.0,999998000001.0
624,210944,1,64,0.0009167540507999977,9.315672064843478e-59,6.583267087892743e-51,1.7137868034550166e-49
625,340992,1,64,0.0009518722728333324,9.695013344454707e-59,6.698439691784717e-51,1.7125518270024775e-49
626,296448,1,192,0.0009719683536333323,6.7428409673088355e-59,4.8990565262119754e-51,1.1625731314065056e-49
627,26112,1,64,0.0009201843292333315,9.273454821736436e-59,6.6949484166477e-51,1.6744582639757408e-49
628,412160,1,64,0.0009523763789999975,9.183014225462874e-59,6.573383586076988e-51,1.6646560184479602e-49
629,389632,1,64,0.0009468176866999985,9.444871460350942e-59,6.691813278072133e-51,1.7075318701723422e-49
630,412160,1,32,0.0009621912092666642,1.5181809726280613e-58,9.986227160011315e-51,2.7176340740105765e-49
631,512,1,640,999998000001.0,999998000001.0,999998000001.0,999998000001.0
632,78848,1,640,999998000001.0,999998000001.0,999998000001.0,999998000001.0
633,329728,1,32,0.0009577081662666637,1.4857487771715732e-58,1.0074355251626951e-50,2.80561698813457e-49
634,284672,1,64,0.0009338385878333302,9.551061334362462e-59,6.697003103573514e-51,1.710576262662852e-49
635,321536,1,64,0.0009319211975999979,9.486529139815534e-59,6.73264489923465e-51,1.7223395568925184e-49
636,22016,1,64,0.0009214910281999983,9.505671506953332e-59,6.700549046354194e-51,1.6813970045161172e-49
637,225792,1,768,999998000001.0,999998000001.0,999998000001.0,999998000001.0
638,251904,1,32,0.0009515457257666641,1.4948447774237325e-58,9.924283906126758e-51,2.7068282314780026e-49
639,26112,1,32,0.0009553671700666638,1.5388829371666827e-58,9.947855080045024e-51,2.7050247878945142e-49
640,205312,1,64,0.0009238248255999983,9.378002493395746e-59,6.764312200825274e-51,1.6779823067927468e-49
641,249856,1,64,0.0009495330422666644,9.360956350142629e-59,6.671591075428434e-51,1.6595314011996478e-49
642,350720,1,64,0.0009468501111999974,9.39725935300936e-59,6.65263248071772e-51,1.646087669464112e-49
643,512,1,672,999998000001.0,999998000001.0,999998000001.0,999998000001.0
644,290816,1,928,999998000001.0,999998000001.0,999998000001.0,999998000001.0
645,226816,1,160,0.0008384384126666651,7.316313958512004e-59,5.232696823705367e-51,1.31395893813832e-49
646,272896,1,64,0.000833350373733331,9.628114788133814e-59,6.674131518907799e-51,1.730077003614071e-49
647,481280,1,288,0.0009745598274999976,5.573541522239131e-59,3.8635466206875845e-51,9.50192849515712e-50
648,228864,1,96,0.0007835021476333304,8.118936329215914e-59,5.910166143257848e-51,1.4930659799471026e-49
649,405504,1,832,999998000001.0,999998000001.0,999998000001.0,999998000001.0
650,146944,1,288,0.0009880293189666646,5.485849347426779e-59,3.9120473072306913e-51,9.56686182410063e-50
651,299520,1,64,0.0007863371162666635,9.462232285382994e-59,6.693731654469083e-51,1.7488987034042642e-49
652,327168,1,64,0.0008221862420333303,9.597665147692906e-59,6.677468321769243e-51,1.7012022459566756e-49
653,335872,1,96,0.0007960748739666639,8.275832547543616e-59,5.86419553083301e-51,1.471690374604432e-49
654,271872,1,64,0.0009535731194999973,9.487259114415037e-59,6.629451187230502e-51,1.6878320878909576e-49
655,410112,1,64,0.0009551431160666654,9.18053861215758e-59,6.672414824306331e-51,1.674071201091131e-49
656,243200,1,32,0.0009524544436333316,1.4810845061472551e-58,1.0016237362029862e-50,2.682594702656315e-49
657,512,1,1024,999998000001.0,999998000001.0,999998000001.0,999998000001.0
658,307712,1,320,0.0011041059969666652,5.41350368791322e-59,3.8987997564604594e-51,9.349362449742774e-50
659,224256,1,1024,999998000001.0,999998000001.0,999998000001.0,999998000001.0
660,339456,1,64,0.0008615985877999971,9.438000004308464e-59,6.704546930115518e-51,1.6572620274657263e-49
661,156160,1,64,0.0008352331361666636,9.50456773207327e-59,6.669761682697287e-51,1.7042692398895498e-49
662,228352,1,256,0.000897856104633331,6.451932868431448e-59,4.6109900696509033e-51,1.1455093496790037e-49
663,290816,1,608,999998000001.0,999998000001.0,999998000001.0,999998000001.0
664,71168,1,64,0.0008436288931666639,9.416008384555926e-59,6.68146176776633e-51,1.728272078613507e-49
665,290816,1,544,999998000001.0,999998000001.0,999998000001.0,999998000001.0
666,492032,1,960,999998000001.0,999998000001.0,999998000001.0,999998000001.0
667,1024,1,32,0.0007957844983666646,5.9184897215691006e-58,3.4035217594125463e-50,1.1409185270654959e-48
668,265728,1,288,0.001022378325499998,5.482011797668928e-59,3.844781782395395e-51,9.4897289649677e-50
669,480768,1,32,0.0008370552998666639,1.5087111569750685e-58,1.0006754627240223e-50,2.7293981955280113e-49
670,345600,1,64,0.0008050530976666655,9.447113139997881e-59,6.70283225274053e-51,1.7150092436601206e-49
671,241664,1,64,0.0008026006102333313,9.36223225722132e-59,6.680181524020682e-51,1.6968344514544077e-49
672,312320,1,128,0.0008264557945666635,8.221000197203155e-59,5.717908539444601e-51,1.4342273118479282e-49
673,454656,1,416,0.0009864446842999981,5.422640069680456e-59,3.840206860940366e-51,9.267677502525588e-50
674,157696,1,864,999998000001.0,999998000001.0,999998000001.0,999998000001.0
675,392704,1,32,0.0008163534680333315,1.4649692236288035e-58,1.0028844598542572e-50,2.7408223366371495e-49
676,358912,1,64,0.0008326496899999977,9.516626367611834e-59,6.6624099435135e-51,1.6681290630670711e-49
677,124416,1,64,0.0008618695340999979,9.56122655580829e-59,6.775627810484324e-51,1.6968733527254174e-49
678,290816,1,576,999998000001.0,999998000001.0,999998000001.0,999998000001.0
679,94720,1,704,999998000001.0,999998000001.0,999998000001.0,999998000001.0
680,486912,1,960,999998000001.0,999998000001.0,999998000001.0,999998000001.0
681,5632,1,896,999998000001.0,999998000001.0,999998000001.0,999998000001.0
682,18432,1,416,0.0009725326793999987,5.372554417493594e-59,3.8892209569118326e-51,9.452822716592334e-50
683,385536,1,64,0.0008208362723999972,9.3026299982106e-59,6.663038457060486e-51,1.6732696895562986e-49
684,290816,1,768,999998000001.0,999998000001.0,999998000001.0,999998000001.0
685,493056,1,64,0.0008611394776666641,9.211530032175628e-59,6.721169150211439e-51,1.7012112502193353e-49
686,31232,1,64,0.0008135488628333303,9.289778885082267e-59,6.723946449792466e-51,1.6811041836728848e-49
687,512,1,192,0.0009540346160666647,1.2796754750054415e-57,6.581863144475087e-50,2.5284623947918438e-48
688,203776,1,576,999998000001.0,999998000001.0,999998000001.0,999998000001.0
689,262144,1,960,999998000001.0,999998000001.0,999998000001.0,999998000001.0
690,512000,1,768,999998000001.0,999998000001.0,999998000001.0,999998000001.0
691,143360,1,64,0.0007787141695666637,9.416548984849234e-59,6.663109728861831e-51,1.6778014195484546e-49
692,488448,1,96,0.0007899815914333308,8.195502787234013e-59,5.881697153363326e-51,1.4829394624849457e-49
693,512000,1,416,0.0009620498355666651,5.323626289814005e-59,3.825153272139717e-51,9.400769641837184e-50
694,292352,1,768,999998000001.0,999998000001.0,999998000001.0,999998000001.0
695,380928,1,256,0.0008723078973333316,6.3504013626377775e-59,4.5944997336140185e-51,1.1364773104369528e-49
696,314368,1,960,999998000001.0,999998000001.0,999998000001.0,999998000001.0
697,306176,1,64,0.0007876410372333313,9.019633350757955e-59,6.755716191503567e-51,1.6601931951434936e-49
698,280064,1,64,0.0008300551983666637,9.325642282184646e-59,6.685814861499288e-51,1.6916275900644924e-49
699,41472,1,64,0.0008569998219999976,9.226285051002449e-59,6.665689225862146e-51,1.6671499099676155e-49
700,104960,1,32,0.0008257953648666646,1.491530985147044e-58,9.970423670906189e-51,2.673987804041225e-49
701,26112,1,928,999998000001.0,999998000001.0,999998000001.0,999998000001.0
702,481280,1,192,0.0008581699422333313,6.607737411700004e-59,4.913235149753687e-51,1.1583543494291932e-49
703,186368,1,96,0.0008439299366666649,8.3205834417931e-59,5.94680314501226e-51,1.4772449237620341e-49
704,278528,1,64,0.0008130225668999977,9.426551733106166e-59,6.719829470055722e-51,1.6879275542510464e-49
705,233984,1,64,0.0008095254216666636,9.020276041498633e-59,6.665480638113951e-51,1.70978609537836e-49
706,339456,1,96,0.0008418501379999979,8.204966244344284e-59,5.972049905545532e-51,1.468344524856807e-49
707,159744,1,288,0.0009791166584333308,5.398845314130964e-59,3.8978140791706545e-51,9.505639153295053e-50
708,243200,1,928,999998000001.0,999998000001.0,999998000001.0,999998000001.0
709,74240,1,416,0.0009961164126333316,5.4605854252416435e-59,3.803530182903636e-51,9.525040218431888e-50
710,500736,1,64,0.0008120570077999978,9.67170295463038e-59,6.639120454890322e-51,1.696175920308484e-49
711,307712,1,704,999998000001.0,999998000001.0,999998000001.0,999998000001.0
712,512,1,896,999998000001.0,999998000001.0,999998000001.0,999998000001.0
713,1024,1,96,0.0007785856329666641,4.4670307276943854e-58,2.555064208498244e-50,8.4741428829486e-49
714,114688,1,64,0.0008310826438333312,9.428662649646633e-59,6.644858957763139e-51,1.6703835392263621e-49
715,290816,1,736,999998000001.0,999998000001.0,999998000001.0,999998000001.0
716,512,1,384,0.0010904512394333315,1.2749356423163876e-57,6.607503198850687e-50,2.532998736177059e-48
717,512000,1,160,0.0008990230262999984,7.3987186786443415e-59,5.185224691410696e-51,1.2742352239498486e-49
718,78336,1,1024,999998000001.0,999998000001.0,999998000001.0,999998000001.0
719,454656,1,32,0.0008240182711333316,1.5166455497928813e-58,1.009029612769855e-50,2.7573494203523836e-49
720,436224,1,64,0.0008700750190333309,9.451838117275066e-59,6.714881091708212e-51,1.6767255595117707e-49
721,6656,1,128,0.0008607545917333315,1.1305465338643223e-58,7.864536900754058e-51,2.0935562191539035e-49
722,290816,1,448,0.0010445799538666646,5.366376101278792e-59,3.848125830774306e-51,9.374798863832751e-50
723,512,1,352,0.0011281622223333315,1.2914189607580137e-57,6.6153189346557885e-50,2.524922906652635e-48
724,440320,1,416,0.0010280181575333315,5.358360008671669e-59,3.827604511521131e-51,9.54019596096931e-50
725,94720,1,480,0.0010386701775666654,5.26922229449943e-59,3.834001762361836e-51,9.132122075847048e-50
726,110080,1,256,0.0009040978347999985,6.2934876900415735e-59,4.620253138166069e-51,1.1311698266080238e-49
727,108544,1,608,999998000001.0,999998000001.0,999998000001.0,999998000001.0
728,5632,1,928,999998000001.0,999998000001.0,999998000001.0,999998000001.0
729,55808,1,32,0.000856049341766665,1.4870747660002875e-58,9.992290175720667e-51,2.6956309659897087e-49
730,330240,1,544,999998000001.0,999998000001.0,999998000001.0,999998000001.0
731,512,1,64,0.0009290624464999975,1.3111618407414093e-57,6.714046810434072e-50,2.5983061964962704e-48
732,260608,1,64,0.000849350460999998,9.14312463422185e-59,6.564144246898717e-51,1.6798311824496329e-49
733,486912,1,288,0.001067718327666665,5.454397738489487e-59,3.8634190525070816e-51,9.586944950681168e-50
734,6144,1,704,999998000001.0,999998000001.0,999998000001.0,999998000001.0
735,412160,1,384,0.0010318804183333317,5.469569253910543e-59,3.8781714735014094e-51,9.22627359226251e-50
736,326144,1,608,999998000001.0,999998000001.0,999998000001.0,999998000001.0
737,16896,1,896,999998000001.0,999998000001.0,999998000001.0,999998000001.0
738,348160,1,32,0.0008648739634666654,1.5335912856400478e-58,9.925982707491727e-51,2.7304131175977874e-49
739,290816,1,480,0.0011405699218333316,5.383470541582197e-59,3.839394087590998e-51,9.649132960902847e-50
740,222208,1,160,0.0008531007768666648,7.467492835350258e-59,5.2312317784744906e-51,1.2971130255263968e-49
741,185856,1,960,999998000001.0,999998000001.0,999998000001.0,999998000001.0
742,314880,1,512,0.001082957881999999,5.319555124457035e-59,3.8543641463018526e-51,9.433800566562372e-50
743,264192,1,32,0.0008839437809999975,1.5008545531039171e-58,1.0049872681283353e-50,2.67082879170386e-49
744,356352,1,800,999998000001.0,999998000001.0,999998000001.0,999998000001.0
745,26112,1,96,0.0008294432623666637,8.395080303069606e-59,5.91132466940508e-51,1.4867543599688692e-49
746,211968,1,192,0.0009144512920333305,6.653612124791958e-59,4.9652678012653536e-51,1.1762846996991666e-49
747,228864,1,512,0.001054090535366665,5.339936679981142e-59,3.8495582080393554e-51,9.328637986719816e-50
748,471552,1,64,0.0008732496960666647,9.350852942925623e-59,6.678419849885765e-51,1.6637583845418928e-49
749,179712,1,64,0.0008488677937999984,9.34398357379103e-59,6.698345295649664e-51,1.6770393753113512e-49
750,294400,1,96,0.0008490567531333316,8.545321292721957e-59,5.933069687920848e-51,1.4871007566586732e-49
751,206336,1,32,0.0008507974416666652,1.4748879525641873e-58,1.0049418465914891e-50,2.715138512519018e-49
752,243200,1,832,999998000001.0,999998000001.0,999998000001.0,999998000001.0
753,74240,1,32,0.0008566231171999986,1.5204804942756664e-58,1.0034736659169e-50,2.7167462790997737e-49
754,478720,1,64,0.0008723603568999979,9.493527590553937e-59,6.785925054185568e-51,1.7070438900882768e-49
755,352768,1,384,0.0010714932316999992,5.414739546441819e-59,3.907176965426209e-51,9.275859796337826e-50
756,307712,1,224,0.0009009709551333313,6.403753045156224e-59,4.6236444697187014e-51,1.1594600152550279e-49
757,224256,1,32,0.000851044400966665,1.4594018180107927e-58,9.998178087870453e-51,2.7272053620880163e-49
758,512000,1,128,0.0008600742762333315,7.968629034764556e-59,5.766224621612836e-51,1.4446920324966597e-49
759,192512,1,320,0.0010777865993999985,5.4185285767064755e-59,3.857348004719036e-51,9.39787436329575e-50
760,62464,1,64,0.0008953676771333312,9.404356950616008e-59,6.689690442308232e-51,1.703834274481481e-49
761,280576,1,96,0.0008666503000333314,8.231964084443431e-59,5.881555508592905e-51,1.4614793336424396e-49
762,280576,1,64,0.0008548185783666642,9.32445739685068e-59,6.686848549354354e-51,1.6849402777830702e-49
763,268288,1,128,0.0008587143217999979,7.896836134843219e-59,5.757262955493497e-51,1.4157885334824309e-49
764,206848,1,64,0.0009843416883666657,9.25006946129443e-59,6.669640556071872e-51,1.6805272162398272e-49
765,265728,1,128,0.0010250733331333315,8.142298699876028e-59,5.726261791974695e-51,1.4497598467254007e-49
766,36864,1,160,0.0010201001030333324,7.230647073802109e-59,5.210321996314266e-51,1.2852265176095496e-49
767,56832,1,64,0.0010118306758333316,9.377142710092458e-59,6.623287671718315e-51,1.6892512935694103e-49
768,402944,1,64,0.0010282633648999995,9.415868920402482e-59,6.714662758676336e-51,1.7058839361334528e-49
769,311808,1,64,0.0010293008742666642,9.437272989649833e-59,6.668282730388905e-51,1.679876904555576e-49
770,275456,1,192,0.0010820911584333314,6.685298215290276e-59,4.8948739248838407e-51,1.1573105125454038e-49
771,379904,1,64,0.0009865190876999995,9.539688745703302e-59,6.660714296297619e-51,1.6705114178612187e-49
772,78336,1,32,0.0010061520474666645,1.4569838671647618e-58,9.921783790774134e-51,2.7014889577396e-49
773,222208,1,32,0.0010286400563333316,1.4808182419930977e-58,9.895887221246016e-51,2.7746577501054978e-49
774,258560,1,256,0.0010630437663333324,6.46441804138591e-59,4.585986424494894e-51,1.1616945671271932e-49
775,274944,1,64,0.0010325636265999982,9.604414773600286e-59,6.644778622853511e-51,1.6785149932126786e-49
776,268288,1,32,0.0010289103253333309,1.4716962742186627e-58,1.0060141333829125e-50,2.7514893317271713e-49
777,337920,1,32,0.0010233679296333315,1.5242937776933787e-58,1.0080782078897004e-50,2.680773594315378e-49
778,321024,1,64,0.0010031322511333313,9.09168111443945e-59,6.79845855025338e-51,1.6734539755788968e-49
779,162304,1,64,0.0010208415388999993,9.517704645423922e-59,6.743562684121408e-51,1.6755350447861113e-49
780,181760,1,64,0.0010197159130333315,9.326891021508726e-59,6.628067864737984e-51,1.6828379994576821e-49
781,44544,1,64,0.0010148595235333318,9.404351232711949e-59,6.745363021118551e-51,1.6565509859572734e-49
782,11776,1,352,0.0011335066241666646,5.444616420645724e-59,3.7989207232268946e-51,9.394299182193106e-50
783,79872,1,32,0.001012241476666664,1.5299909408741934e-58,1.0203748983975407e-50,2.7644699645110854e-49
784,94720,1,192,0.0009295777549999987,6.583681418921313e-59,4.9343502174455616e-51,1.172845450226094e-49
785,169472,1,256,0.0008925079593666647,6.6514123197439715e-59,4.574329077320248e-51,1.1758976345518867e-49
786,276992,1,64,0.0008359528294666649,9.433381069871986e-59,6.702164032595366e-51,1.662854905648528e-49
787,369664,1,64,0.001011194264366665,9.375124315281627e-59,6.710333876366928e-51,1.6886816403605406e-49
788,274432,1,64,0.0010390844653666643,9.394222201478229e-59,6.68127645586249e-51,1.7037398518281365e-49
789,298496,1,64,0.0010186601622666652,9.50990613474667e-59,6.661272554645911e-51,1.6786321212000595e-49
790,257024,1,160,0.0010319483064666645,7.271935498633378e-59,5.1418773403666127e-51,1.2763065342844768e-49
791,475136,1,64,0.001012521464566666,9.695869146773757e-59,6.721584332838415e-51,1.7145182015909445e-49
