,gang_num_fdijk,worker_num_fdijk,vector_num_fdijk,Mean Squared Calc Time,Mean Squared Rmass Error,Mean Squared Rmom Error,Mean Squared Rener Error
265,340480,1,224,0.0007756367927333,6.485323601404113e-68,2.7134838691244165e-56,9.251746024962898e-57
266,288768,1,544,0.0008416174014999,5.3347194459883015e-68,2.2844742886357373e-56,7.913805100090992e-57
267,65536,1,256,0.0006948343879666,6.213966108675256e-68,2.553487385923237e-56,8.836381191390079e-57
268,118784,1,576,0.0008264143553999,5.306731511785888e-68,2.206753417615288e-56,7.724993519639169e-57
269,330752,1,672,0.0009404293219333,4.565035362810677e-68,1.948866028845629e-56,6.888025264318596e-57
270,44032,1,32,0.0007016290754666,6.809878054619565e-68,2.979324871728709e-56,1.0097226405320627e-56
271,30208,1,128,0.0007033640181999,6.97327276888452e-68,2.816430577718839e-56,9.766519227217097e-57
272,41984,1,32,0.0007214479529999,6.846660617334837e-68,3.006866053808037e-56,1.0046385867731392e-56
273,302080,1,32,0.0007223897858999,7.0800454783570185e-68,3.0039623498852867e-56,1.0053490698143804e-56
274,337408,1,32,0.0007106533123999,7.1783310945542275e-68,2.980894830425672e-56,1.0052245585260305e-56
275,497664,1,32,0.0007070808207666,7.05308454785956e-68,3.0003622073099367e-56,1.0128604941204352e-56
276,328192,1,96,0.0007402677488666,7.756962095478514e-68,3.354676714883953e-56,1.1149793253933274e-56
277,392704,1,864,0.0009812552554999,4.5627527341009774e-68,1.9459398444507997e-56,6.929970377602986e-57
278,47104,1,32,0.0007224666466666,6.8957612468742305e-68,2.9932587672049057e-56,1.0026251368928912e-56
279,28160,1,64,0.0007031994737333,7.303028541005098e-68,3.158355177129597e-56,1.0276500573463869e-56
280,19968,1,32,0.0006923137190999,6.498702360873961e-68,2.9944290869888737e-56,9.764360286564113e-57
281,9728,1,96,0.0007027934816999,7.92118251771408e-68,3.3349917056096357e-56,1.085120572073282e-56
282,40448,1,32,0.0007584023071999,6.7522013910972904e-68,3.0179143569835097e-56,1.0133955578851052e-56
283,84480,1,256,0.0007509817986666,5.878772183460562e-68,2.488706319701689e-56,8.54062989800788e-57
284,512,1,512,0.0009156920686333,3.2892742878991683e-66,2.2258496758881987e-54,3.2874305790518126e-55
285,483840,1,32,0.0007551622186666,7.1223075083547955e-68,2.983259218026167e-56,1.0038082145626252e-56
286,512,1,896,0.0010302944390666,3.241255976037767e-66,2.213768952796164e-54,3.2790931029007195e-55
287,182272,1,352,0.0007722613420999,5.741311216079704e-68,2.4299711711079603e-56,8.401754501793072e-57
288,71168,1,544,0.0008235503280999,5.3165914026195815e-68,2.2870138257840958e-56,7.977599851196643e-57
289,304640,1,448,0.0008233731503999,5.1878840688150304e-68,2.199262433719432e-56,7.802835401565261e-57
290,421376,1,608,0.0008425096836666,5.220467275598072e-68,2.237623519220003e-56,7.828274204068997e-57
291,117248,1,32,0.0007630969799666,6.64626715176841e-68,2.9924632870724466e-56,1.0129271338818922e-56
292,2048,1,32,0.0007215456900666,1.6521596368814776e-67,1.790539913615606e-55,2.3404182672286614e-56
293,16384,1,32,0.0007817634724666,6.670808465300764e-68,2.958696699695019e-56,9.88325749977379e-57
294,512,1,640,0.0009615870632666,3.279898678355884e-66,2.226456969205557e-54,3.304730394328041e-55
295,325632,1,32,0.0007382692698999,6.893854565798393e-68,3.00077439284742e-56,1.0065770422935692e-56
296,57856,1,64,0.0006942138973333,7.316256423300805e-68,3.1572320929187257e-56,1.0598845359413766e-56
297,142848,1,128,0.0007315459591333,6.705371394023785e-68,2.7715156891601694e-56,9.425787330491234e-57
298,97280,1,256,0.0007546078350999,5.891733557679663e-68,2.486363462989692e-56,8.459968796729032e-57
299,225280,1,192,0.0007682342688999,5.70204704322257e-68,2.515151851196716e-56,8.763455525068778e-57
300,23040,1,32,0.0007379087922999,6.8183579788029965e-68,3.002379943640817e-56,9.980462373956197e-57
301,162816,1,672,0.0010111622103333312,4.5213492092361045e-68,1.9588451726070453e-56,6.802567102358344e-57
302,356864,1,736,0.0010165600778333313,4.574725438171571e-68,1.9515915701245797e-56,6.886962156940002e-57
303,125440,1,384,0.0007761675918666644,5.2660945620318634e-68,2.3012156952785605e-56,8.010444844769296e-57
304,173568,1,128,0.0007158532098666642,6.975052204523332e-68,2.795372786888325e-56,9.638590969141448e-57
305,129536,1,672,0.0009875108104999983,4.597557386556613e-68,1.9455650681062507e-56,6.792568387606193e-57
306,340992,1,928,0.0009816026590999981,4.474198604943852e-68,1.92572919018309e-56,6.77415979952815e-57
307,12800,1,704,0.0008893167896666643,4.454177844669669e-68,1.957398046284517e-56,6.783236887312073e-57
308,137216,1,256,0.0007649012538333312,5.960753632313796e-68,2.5145159244987055e-56,8.698125295293668e-57
309,108544,1,768,0.0009941117994999983,4.571086930399084e-68,1.952641213869828e-56,6.858170449966923e-57
310,70656,1,640,0.0008356937503666635,5.399233145920859e-68,2.2758364685437343e-56,8.031875392911116e-57
311,26112,1,704,0.0009131359560666639,4.4878311354319975e-68,1.955547849684678e-56,6.816987227826028e-57
312,16384,1,800,0.000923986541333331,4.533560056131772e-68,1.9704124152666365e-56,6.800921558780434e-57
313,416768,1,768,0.0009789811931999984,4.527840817427008e-68,1.9563565448471372e-56,6.800876125917264e-57
314,135680,1,448,0.0008251262352999972,5.217397265954194e-68,2.1929924469595163e-56,7.636573694453449e-57
315,169472,1,448,0.0008258477579666648,5.143672957018513e-68,2.210277263542005e-56,7.699097098537151e-57
316,109568,1,800,0.0010131028460333316,4.562250115249106e-68,1.9366308702102525e-56,6.785503346810157e-57
317,249856,1,576,0.0008560010023666635,4.841521022803252e-68,2.1987521316085197e-56,7.664721613678528e-57
318,396288,1,960,0.0010494635469333311,4.410625793221748e-68,1.9309245934140137e-56,6.81464244260501e-57
319,5120,1,768,0.0009030513310666648,1.1674280079026623e-67,4.298743928911148e-56,1.3156835414887966e-56
320,446464,1,448,0.0008694120812333309,5.201141913331397e-68,2.2462964169957585e-56,7.763968831431258e-57
321,224768,1,352,0.0007780274700666642,5.7907786206633715e-68,2.46398763176016e-56,8.440767373281247e-57
322,34816,1,32,0.000774198675299997,7.1314438208832875e-68,3.002708116984853e-56,1.0182951210608515e-56
323,19456,1,256,0.0007462987934999978,6.060869140906689e-68,2.4985180441115494e-56,8.601566335262226e-57
324,369664,1,672,0.000982219663199998,4.466762992711062e-68,1.9501482994339356e-56,6.846819327995857e-57
325,316416,1,128,0.0007246409018333319,6.669815339473449e-68,2.8187222405337654e-56,9.617352305280987e-57
326,56320,1,192,0.0007247565364333316,6.134696895522817e-68,2.5618936841143954e-56,8.910287031396884e-57
327,6656,1,384,0.0007633619181999987,1.0780884010662832e-67,4.203684964705522e-56,1.2668601715277063e-56
328,69120,1,128,0.0006993353996999989,6.996102799038852e-68,2.78584869823093e-56,9.441714690582437e-57
329,349184,1,576,0.000854718092766665,5.0906078200330654e-68,2.2288212190375765e-56,7.829475493980922e-57
330,38912,1,992,0.000944636189133332,4.569698580989586e-68,1.9442643285471132e-56,6.887591238775476e-57
331,33792,1,64,0.0007076997915333311,7.803292660815604e-68,3.1276216872453918e-56,1.0452903625507822e-56
332,6656,1,160,0.0007176086244333315,1.295390376936287e-67,5.078417470440064e-56,1.5123983623633904e-56
333,9728,1,128,0.0007436379084666654,6.770758669107296e-68,2.782207655409215e-56,9.699270854204179e-57
334,170496,1,32,0.0007341579647999988,6.9453109798196325e-68,3.0045664143134067e-56,1.0330406177376856e-56
335,139264,1,32,0.0007485447456666653,7.042724042591715e-68,2.9865090908890415e-56,1.010026256717908e-56
336,3584,1,192,0.0007534079437999976,3.4741360833633937e-67,1.6066539187649508e-55,4.0768193906391964e-56
337,34816,1,64,0.0007297626245333313,7.67285898970854e-68,3.1914965453153826e-56,1.0666562948687035e-56
338,57344,1,736,0.0009658126711333317,4.489572801405709e-68,1.9465030627743655e-56,6.806674176446063e-57
339,182272,1,64,0.0007574824673666638,7.549674668264054e-68,3.1526677547222245e-56,1.0499336945776944e-56
340,5120,1,64,0.0007678090897666646,1.6935367849629277e-67,6.383083843508236e-56,1.850804167752418e-56
341,11264,1,32,0.0007421827317666644,6.843385780950398e-68,2.9628974119136287e-56,9.947205269657789e-57
342,56832,1,128,0.0007505200891999987,6.9714297936339904e-68,2.765381236358111e-56,9.546656310958057e-57
343,2048,1,256,0.0007620222702999983,1.273392232642603e-67,1.4637208674605057e-55,1.880998744752177e-56
344,2048,1,128,0.0007695375129666651,1.3800876258292357e-67,1.5129777758665339e-55,1.9988646974514393e-56
345,17408,1,64,0.0007544347069333323,7.608989185385642e-68,3.1817536668988383e-56,1.063322196598537e-56
346,398848,1,832,0.0010529800036999982,4.403592331012668e-68,1.9442883008319826e-56,6.838880246482599e-57
347,355328,1,384,0.000827115281733331,5.549001534250651e-68,2.307581628156737e-56,7.934930771747924e-57
348,441344,1,32,0.0007453643765666648,6.967304647904214e-68,2.9850683544314805e-56,9.878427222391359e-57
349,136192,1,32,0.0007396760498666645,7.086628720240593e-68,2.9908807870475624e-56,9.960464904112938e-57
350,8704,1,64,0.0007320470332333325,7.2175245644232374e-68,3.1508880147970035e-56,1.0563378150207457e-56
351,220160,1,1024,0.0010298226802333312,4.455953128358016e-68,1.9332194308995339e-56,6.74154583208111e-57
352,151552,1,128,0.0007199364634999976,6.910016267850057e-68,2.766120703099183e-56,9.368745695275603e-57
353,54784,1,160,0.0007219966204999983,6.2111990268469206e-68,2.634904854663089e-56,9.328187201708061e-57
354,9728,1,32,0.0007312852273666647,6.923941745226189e-68,3.01543866295305e-56,9.971953420516239e-57
355,4608,1,64,0.0006998916790666651,1.979877500172087e-67,9.444498554868175e-56,2.605249636316912e-56
356,322560,1,32,0.0007178250811666647,7.037539613533513e-68,3.025616063284799e-56,1.0059914462880809e-56
357,215040,1,32,0.0007544830677666646,6.656213494212611e-68,2.964165636373767e-56,9.989816542883617e-57
358,116736,1,32,0.0007265770307999978,6.7243852141080925e-68,2.9765764574905127e-56,1.0074843720006335e-56
359,2560,1,64,0.0007450528880333311,4.1047468535836895e-67,2.6105430616682818e-55,4.744263911760575e-56
360,89600,1,128,0.0007293046696999973,6.994602772873997e-68,2.7829617636009233e-56,9.677318337721111e-57
361,198656,1,1024,0.0010290350555333318,4.503361247505457e-68,1.9305610715702463e-56,6.842611492336548e-57
362,231424,1,192,0.0007281077417666651,5.694222955578673e-68,2.516016910861956e-56,8.548251238799345e-57
363,19456,1,32,0.000736330844366665,7.155179419126487e-68,3.0239221149271007e-56,1.0030521367787406e-56
364,81920,1,32,0.0007211449835999972,6.624252934930218e-68,2.982705185169651e-56,9.933207819328746e-57
365,43520,1,128,0.000704621876966665,6.7252480887313176e-68,2.7652224535921797e-56,9.343310083196237e-57
366,387584,1,32,0.0007269807718666642,6.797019762678531e-68,3.0114001177690085e-56,9.880130465552989e-57
367,512,1,928,0.0010245929627666654,3.23414474460993e-66,2.212895463320006e-54,3.281484774329787e-55
368,162816,1,192,0.0007599216913333309,6.1581855104314026e-68,2.536702926424618e-56,8.701543107261766e-57
369,134656,1,96,0.0007347433717999978,7.910245499891316e-68,3.3274159575360465e-56,1.106120278869291e-56
370,335360,1,96,0.0007399353548999983,7.587449986847857e-68,3.3553905683279887e-56,1.106482130755878e-56
371,231936,1,384,0.0007659094069666642,5.2737350698238666e-68,2.291250967848308e-56,7.859038692552237e-57
372,433664,1,128,0.0007362927100666653,6.683321093362093e-68,2.748200358498306e-56,9.414786104128393e-57
373,287744,1,32,0.0007670682189333315,7.0563383949143565e-68,3.0002656759233107e-56,1.0063193368672585e-56
374,475648,1,480,0.0008057301070999982,5.366863738283341e-68,2.231422468430798e-56,7.800122701795336e-57
375,3072,1,32,0.0007825770827333308,2.206882271283411e-67,9.954910426219434e-56,2.61177412728597e-56
376,293376,1,960,0.000994249346433332,4.391668727011555e-68,1.9363993428531104e-56,6.68346228262265e-57
377,96768,1,896,0.0009855644212333316,4.5254335191276005e-68,1.944976633238591e-56,6.823814516329861e-57
378,47616,1,736,0.0009680262814666646,4.48742753840106e-68,1.9480775896037142e-56,6.895371421776548e-57
379,82432,1,608,0.0008264683271666642,5.149228827538989e-68,2.2044977943788605e-56,7.742466602489264e-57
380,90624,1,160,0.0007709043090666645,6.106417404928357e-68,2.643851477219919e-56,9.187948675441225e-57
381,93696,1,32,0.0007113094758999977,6.968366527139226e-68,2.9882043004961248e-56,1.0137642179461453e-56
382,64512,1,288,0.0007279422191333315,6.421269391759481e-68,2.7562451744372834e-56,9.176224655186048e-57
383,433152,1,128,0.0007357300654333309,6.713985561555912e-68,2.7955381423791505e-56,9.569974973682527e-57
384,416768,1,864,0.001008671262566665,4.5006790017590404e-68,1.961585160074516e-56,6.844823581916317e-57
385,335872,1,416,0.0008201860513666649,5.4332202871477886e-68,2.344466085963601e-56,8.045389931649772e-57
386,99328,1,32,0.0007623831520999981,6.902738149912858e-68,2.9919885625662997e-56,1.0102734105235087e-56
387,169984,1,32,0.0007674490230999988,6.9804683368734174e-68,3.0485435231386482e-56,1.0184837960028484e-56
388,124416,1,800,0.0010041110312333302,4.483750105654668e-68,1.954207651564136e-56,6.867893342286544e-57
389,1536,1,160,0.0007376918668333313,6.672136346900771e-67,4.529736529457183e-55,7.907773789662768e-56
390,232448,1,800,0.0009748328444333314,4.606269556750873e-68,1.9418951031476126e-56,6.852333198422936e-57
391,310784,1,576,0.0008583490734999981,4.951788285671625e-68,2.2180987523615245e-56,7.806326922474324e-57
392,176640,1,960,0.0010055943843666642,4.335268997739299e-68,1.9476030446748701e-56,6.774075851143774e-57
393,5120,1,832,0.0009113155999333309,1.188584445045564e-67,4.275144305643527e-56,1.3197031664621812e-56
394,240640,1,352,0.0007758388512999989,5.6474603190889005e-68,2.4488387179245087e-56,8.330287410911843e-57
395,1536,1,128,0.0007267957327999971,6.821417716992614e-67,4.443756949166913e-55,8.269004288767116e-56
396,42496,1,32,0.0007564932283999978,7.079455697853732e-68,3.009783255868004e-56,1.0159622305828843e-56
397,31744,1,32,0.0007466813448666649,6.936448337281264e-68,3.0280617856172635e-56,1.0138962394327746e-56
398,484864,1,672,0.0010331728454333325,4.664389237460031e-68,1.9686781871375927e-56,6.844617913986909e-57
399,226304,1,128,0.000764022694699998,6.475538190786404e-68,2.77538970523438e-56,9.4864987478442e-57
400,159232,1,192,0.0007862980009999981,5.902368673708986e-68,2.565576844658027e-56,8.727552305221408e-57
401,484864,1,32,0.0007903787190999984,6.732713739772878e-68,2.9755983571176413e-56,9.961970233131467e-57
402,85504,1,32,0.0007890128518666646,7.133903388131716e-68,3.048477170657593e-56,9.985493291804233e-57
403,356864,1,704,0.0010821610734999994,4.500666014138296e-68,1.9342383891101472e-56,6.772278914789506e-57
404,339968,1,992,0.001040503256333332,4.471073611385607e-68,1.9529790635283119e-56,6.843465352342689e-57
405,391680,1,736,0.0010418081536666642,4.419829369067442e-68,1.9373453342059477e-56,6.797258793663593e-57
406,251904,1,64,0.000779237461066665,7.508566852870458e-68,3.1681266426343037e-56,1.0709245070302813e-56
407,67072,1,832,0.001062311294466665,4.567093210431511e-68,1.9330670222247476e-56,6.759316267318703e-57
408,65536,1,32,0.0007736268692999981,6.707868280742499e-68,2.966842162029867e-56,9.791932807839475e-57
409,165376,1,32,0.0007739997901999978,6.904092442881073e-68,3.038119181792331e-56,1.0071824952105975e-56
410,74240,1,32,0.0007730398912666646,7.225688379499438e-68,2.975446082481154e-56,9.971676874285643e-57
411,120832,1,256,0.0007694903747666644,5.911041636718567e-68,2.5240662056174496e-56,8.58138325128093e-57
412,355328,1,32,0.0007938755557999985,7.090619169142862e-68,3.02979218628021e-56,1.0356400436190303e-56
413,220160,1,64,0.0007545662866999981,7.452984234799844e-68,3.077107262111857e-56,1.021812249211784e-56
414,151552,1,32,0.0007737968318666653,7.0352538511243775e-68,2.98550541528793e-56,1.0053569539346718e-56
415,89600,1,320,0.0007890997570999989,6.3275322367877756e-68,2.760954425671333e-56,9.160812602422007e-57
416,20992,1,32,0.0007599557005666651,6.7883856845525596e-68,2.9944024426583756e-56,1.0064592479509907e-56
417,55296,1,32,0.0007492095475666645,7.014773211394052e-68,3.0309928838515845e-56,1.0141153891926204e-56
418,450048,1,1024,0.0009603838295999975,4.527090680757136e-68,1.950851787994928e-56,6.762706475987023e-57
419,231424,1,32,0.0008011724910999984,6.965005824743302e-68,3.0174938930645984e-56,1.0155486344825355e-56
420,162816,1,1024,0.0010216696183333314,4.501767944253952e-68,1.9427899723110332e-56,6.686599349053653e-57
421,134656,1,1024,0.0010374160756333314,4.499142501411371e-68,1.9449526566964819e-56,6.798404961349706e-57
422,186880,1,32,0.0007611660249333318,6.952085735056213e-68,2.997562929081553e-56,1.0059504311922103e-56
423,62976,1,32,0.0007606323182999981,6.691743795915414e-68,3.0007366783149843e-56,9.96970745764913e-57
424,65024,1,128,0.0007296706540999985,6.720220421817125e-68,2.7399865875731668e-56,9.430010537874589e-57
425,335360,1,32,0.0007378826296999986,6.596857444817184e-68,2.969523399189912e-56,9.934269280868122e-57
426,231936,1,1024,0.001029241250233331,4.546975205710318e-68,1.9605074085421278e-56,6.836139056892391e-57
427,455168,1,32,0.000748379793966665,6.863402627936701e-68,2.9678082287064944e-56,1.005613579737884e-56
428,54272,1,32,0.0007636370234666652,6.971758079129068e-68,3.005018039061327e-56,1.047314316223628e-56
429,408064,1,416,0.0008397928072666651,5.202140282466164e-68,2.2697520655562346e-56,7.635330532313005e-57
430,177664,1,32,0.0008080585874999974,6.779727420342193e-68,2.9825943657445e-56,1.0024206759341788e-56
431,369152,1,736,0.001051603111666666,4.543329264846651e-68,1.971706605261445e-56,6.819804445576807e-57
432,7168,1,128,0.0007813879853666649,1.9965168941932166e-67,6.717663254821275e-56,2.039922376390592e-56
433,416768,1,96,0.0008002677728999971,7.944769970353636e-68,3.325302713235598e-56,1.1178482629972368e-56
434,235520,1,32,0.0007837162937999981,6.88295237582952e-68,3.009523689220797e-56,1.0136807425142738e-56
435,42496,1,96,0.0007754702957333315,7.73471490385363e-68,3.2624816464546436e-56,1.0827150918333402e-56
436,34304,1,64,0.0008137694294333313,7.3101417276235825e-68,3.137767546781742e-56,1.0481343690785053e-56
437,135680,1,672,0.0010459887191333315,4.358679327775809e-68,1.941322383946674e-56,6.75782491584876e-57
438,99328,1,672,0.0010262350154666647,4.527946532194799e-68,1.9566877313078428e-56,6.908349969022796e-57
439,126976,1,800,0.001032907358633332,4.429514395219299e-68,1.935162489275251e-56,6.703807736280239e-57
440,249856,1,32,0.0008084487402666639,7.268903559939934e-68,3.072062663550762e-56,1.0292869253974346e-56
441,421376,1,32,0.0007877955179999978,6.8806517905246046e-68,3.0168129398278533e-56,1.0164815632761943e-56
442,140288,1,32,0.0008009386257999974,6.8601150615550866e-68,2.9577492393578553e-56,9.939644619789957e-57
443,12800,1,32,0.0007671073577333316,6.64057742009325e-68,2.974636865884638e-56,1.0053744376276122e-56
444,44032,1,64,0.000772298152933332,7.702824137033246e-68,3.141106245453288e-56,1.0468677503155296e-56
445,161792,1,32,0.000813380931599998,6.7646174879047955e-68,2.9866727139413085e-56,1.0098275229621159e-56
446,306176,1,32,0.0007777761043666658,6.882773610454517e-68,3.025643596937042e-56,1.0112356456519729e-56
447,5120,1,1024,0.0009871111880999982,1.1758944824358793e-67,4.303714388978101e-56,1.32975093002036e-56
448,382464,1,672,0.0010817593347333327,4.6031912537204585e-68,1.9770986025112794e-56,6.936188219476768e-57
449,388608,1,32,0.0007946494882333312,6.946754228084819e-68,3.0071448752461024e-56,1.0031209325315577e-56
450,17920,1,32,0.000796673169999998,6.985256846595815e-68,2.970044238703125e-56,1.0101020414000578e-56
451,104448,1,32,0.0008167742653333313,6.8959857654982846e-68,3.0011128940847906e-56,1.0316647265112138e-56
452,307200,1,32,0.0007964052537999976,7.2100779354934e-68,3.0186274011922407e-56,1.0193996558834219e-56
453,349184,1,160,0.0008034406511666651,6.300026268481078e-68,2.6445818688197324e-56,9.03121088734448e-57
454,195072,1,256,0.0007969796562666648,6.033495833169192e-68,2.5309620884355693e-56,8.727898205501827e-57
455,112128,1,736,0.001059447515999999,4.481469263843874e-68,1.9353865105157778e-56,6.805597626882111e-57
456,142336,1,128,0.0008225801142999979,6.6669987062044904e-68,2.789773044121847e-56,9.547257189863616e-57
457,381440,1,32,0.0007868024629666648,6.8816935387852295e-68,3.012141434706009e-56,9.979774673207416e-57
458,263168,1,32,0.0008163230182333304,7.087361053199124e-68,2.966814772519837e-56,1.0040981185300281e-56
459,41472,1,32,0.0008154164760666645,6.837814272361954e-68,3.0579196811428763e-56,1.0244404849663468e-56
460,29184,1,32,0.0007799605076333312,6.855080814433475e-68,3.0154667204843875e-56,1.022386252416859e-56
461,457216,1,32,0.0008196294709666644,7.05665551419524e-68,3.034140748779509e-56,1.014980964044913e-56
462,67072,1,32,0.000822205150933331,6.794399382375742e-68,2.9928157129520566e-56,9.916626403729183e-57
463,15872,1,32,0.0007697419045333314,6.715504239807622e-68,3.0214162437427063e-56,9.887835789475636e-57
464,220160,1,832,0.001049133879066665,4.460184247320001e-68,1.9256893947337855e-56,6.757697655344519e-57
465,211968,1,928,0.0010576448953999982,4.534644509180391e-68,1.9383059601909428e-56,6.689389818253984e-57
466,49664,1,96,0.0007179782712999988,7.654108484006022e-68,3.291387835298266e-56,1.0762136253403747e-56
467,57344,1,64,0.0008063722178666647,7.616167937781715e-68,3.149389812934524e-56,1.0429152301481106e-56
468,151552,1,1024,0.0011072098606666654,4.551178064482479e-68,1.9353900369023941e-56,6.784271698698926e-57
469,40448,1,128,0.0007617800965333313,7.055533885479462e-68,2.8647687499633524e-56,9.852544038711463e-57
470,111616,1,1024,0.001054754429033331,4.480644265472253e-68,1.9416007840673046e-56,6.797930848750685e-57
471,181248,1,32,0.0007765970397333316,6.743558228508463e-68,2.93719357457646e-56,9.898603386302061e-57
472,91136,1,32,0.0008172224593999979,7.235509694016742e-68,3.04699579762542e-56,1.0177241033485399e-56
473,104960,1,32,0.0007794912936333311,6.724652679463401e-68,2.996661430141717e-56,9.853654757208353e-57
474,44032,1,96,0.0007920915246666641,7.511029832079783e-68,3.304891115997438e-56,1.0795438218403397e-56
475,30720,1,32,0.0007873290719333316,7.13757477228747e-68,2.9948913977454996e-56,1.0466926866701113e-56
476,27648,1,32,0.0007868483919999978,6.7884573692563254e-68,2.9983440914008226e-56,9.910191980672593e-57
477,162816,1,32,0.0008034422679999981,6.984190774699752e-68,2.937933356145751e-56,9.945986236487837e-57
478,285696,1,320,0.0008484385339999976,6.339168984216797e-68,2.7773307324421893e-56,9.183551613306052e-57
479,449536,1,32,0.0008034162169333305,6.860260436884338e-68,3.0194717953791025e-56,1.0113215898486211e-56
480,51200,1,32,0.0007831658814999979,6.871779953575063e-68,2.9689755964932765e-56,9.918069720970881e-57
481,499712,1,32,0.0008128625060666639,6.91361386892785e-68,3.0160187520001085e-56,1.0403960154078733e-56
482,397824,1,544,0.0008911167832333319,5.40774202877003e-68,2.2742402071275166e-56,7.943268043497842e-57
483,280064,1,704,0.001094953357433332,4.480436375526924e-68,1.9431169616091552e-56,6.794512375525006e-57
484,90112,1,32,0.0008009487315666648,6.990801215125157e-68,3.012105386840439e-56,9.855697410615503e-57
485,231936,1,64,0.000779620951999998,7.461880514576523e-68,3.1493651769908983e-56,1.0603478601040364e-56
486,164864,1,32,0.0008060769008999975,7.146352058186926e-68,2.980786502204828e-56,9.96382568572252e-57
487,139776,1,32,0.0008095808402666644,6.993116261651604e-68,3.024327609251962e-56,9.997318148883341e-57
488,351744,1,736,0.0010334276689666654,4.438158797245248e-68,1.9569045471116863e-56,6.84606775517353e-57
489,32768,1,384,0.0008233016713999973,5.341573872052653e-68,2.293154374125181e-56,7.858145966477772e-57
490,7168,1,1024,0.0009674320630333315,1.5746244393506965e-67,5.33183945320719e-56,1.6403499745229882e-56
491,416768,1,480,0.0009232130912333314,5.35607333247933e-68,2.254965857777619e-56,8.028342768523877e-57
492,165376,1,928,0.0010609639984999982,4.498039396969235e-68,1.9389913679572884e-56,6.792655618416935e-57
493,282624,1,416,0.0008095594940666654,5.090068619943572e-68,2.296007929192738e-56,7.890234456572558e-57
494,58368,1,32,0.0007542193281666634,7.030832995885472e-68,2.9875561435001613e-56,9.831422502692719e-57
495,22016,1,32,0.0007996143319333325,6.7673305163201096e-68,2.971081226956054e-56,9.958810868759708e-57
496,112128,1,128,0.0007786384688999973,6.63040611487107e-68,2.8013463587765167e-56,9.601350771328465e-57
497,483840,1,192,0.0007834610846333311,5.949124380698649e-68,2.5560973460878433e-56,8.797388664744548e-57
498,116224,1,320,0.0007757911184666649,6.183388772891092e-68,2.7593579860174156e-56,9.228568858036535e-57
499,82944,1,32,0.0008085946862999976,6.961075761295006e-68,2.9792257555466013e-56,1.0128230892370834e-56
500,1024,1,32,0.0007877020533333316,1.21959121532629e-66,6.1117869172453926e-55,1.0855696659932832e-55
501,308736,1,64,0.0007707384839999977,7.773053301342387e-68,3.133139970773612e-56,1.055815657195122e-56
502,59392,1,32,0.0007740214118333304,6.867182242358181e-68,3.0013700959628138e-56,1.0300843936418257e-56
503,63488,1,32,0.0007994421974999983,6.895150876447979e-68,3.0208331933784777e-56,1.0093500722425425e-56
504,210432,1,32,0.0007798479712333317,6.919121040964818e-68,2.9491997375990403e-56,9.961487263497112e-57
505,5120,1,992,0.000956646746566664,1.1734006791663353e-67,4.334971866994009e-56,1.3130500186304166e-56
506,369664,1,832,0.001016491573233331,4.435055296587739e-68,1.944554276834436e-56,6.796597195528356e-57
507,226304,1,1024,0.0010310697878666642,4.458914843916699e-68,1.9504172855994525e-56,6.801474127347211e-57
508,282112,1,32,0.0007822454688999977,6.765998399624945e-68,2.9868949682895754e-56,9.907152057529373e-57
509,199680,1,32,0.0007928484581666647,6.809823787033031e-68,3.0082642488837813e-56,1.0239459136686271e-56
510,307200,1,288,0.0008109477730666638,6.3103213167794884e-68,2.727034570156329e-56,8.952651803440966e-57
511,349184,1,32,0.0008173087122999983,6.8454906063135684e-68,2.988693273977787e-56,1.0102067112684572e-56
512,143872,1,992,0.0010490098173666662,4.490803563589483e-68,1.9485807718230203e-56,6.793468642630511e-57
513,423424,1,32,0.0008012774182999972,6.964999216219506e-68,3.025915800161198e-56,1.0277898276228527e-56
514,512,1,448,0.0010191861217333314,3.284283126701708e-66,2.2279517867114663e-54,3.3136910295360905e-55
515,71680,1,32,0.0007982199687999977,7.141507380399251e-68,2.989179619561746e-56,1.0158142370685439e-56
516,74752,1,128,0.0007913821419666644,6.972588146609898e-68,2.79660073997471e-56,9.467950377231041e-57
517,182272,1,608,0.0008493524154333312,5.495308546541271e-68,2.2634926403886656e-56,7.917927023471108e-57
518,59904,1,32,0.0007734092945333304,7.3853289793495806e-68,2.9735532965415446e-56,1.0006233255868058e-56
519,15872,1,96,0.0007815629352999979,8.198593422206651e-68,3.297664709361696e-56,1.0784231228713898e-56
520,220160,1,384,0.0008397219224999981,5.299022407548934e-68,2.3119521957502503e-56,8.024833690370911e-57
521,132096,1,32,0.0008346014715666651,6.768387306530272e-68,2.9910983486491265e-56,1.0016665143512192e-56
522,243200,1,32,0.0008086170156999981,7.040209341241104e-68,3.016120162698334e-56,1.0073506367866786e-56
523,45056,1,128,0.0008043898247666648,6.9103376988370705e-68,2.809558396682565e-56,9.715801485632903e-57
524,16384,1,64,0.0007797786993999974,7.965065180497148e-68,3.173572551312739e-56,1.0646254100177851e-56
525,2560,1,96,0.0008193723151666646,4.244913128108186e-67,2.664802510411537e-55,4.958015041717315e-56
526,14848,1,32,0.0008052813244666649,7.1182120813217884e-68,3.0121473613392783e-56,1.0371170921832374e-56
527,458752,1,32,0.0008012323196666647,7.025355842543334e-68,2.988937045085942e-56,9.957019555165265e-57
